stem.master,plot,asn,stem.asn,species,dbh,alive,sh
1597,BHMD,3,8,ACRU,6,N,8
1598,BHMD,3,9,QURU,22.2,Y,NA
1599,BHMD,3,10,PIST,11.6,Y,NA
1600,BHMD,3,11,UNKNOWN,9.3,N,7
1601,BHMD,3,12,ACRU,7.5,N,7
1602,BHMD,3,13,UNKNOWN,8.3,Y,5
1603,BHMD,3,14,PIST,10.7,Y,NA
1604,BHMD,3,15,BEPA,11.8,Y,NA
1605,BHMD,3,16,PIST,8.8,Y,NA
1606,BHMD,3,17,TSCA,11.7,Y,NA
1607,BHMD,3,18,ACRU,6.9,N,6
1608,BHMD,3,19,QURU,19.7,Y,NA
1609,BHMD,3,20,ACRU,7.5,N,7
1610,BHMD,3,21,QURU,24,Y,NA
1611,BHMD,3,22,QURU,6.9,N,7
1612,BHMD,3,23,QURU,34.4,Y,NA
1613,BHMD,3,24,ACRU,13.3,Y,NA
1614,BHMD,3,25,ACRU,16.6,Y,NA
1615,BHMD,3,26,ACRU,7.9,N,8
1616,BHMD,3,27,BELE,9.5,Y,NA
1617,BHMD,3,28,QURU,17.8,Y,NA
1618,BHMD,3,29,ACRU,6.1,Y,NA
1619,BHMD,3,30,ACRU,5.4,Y,NA
1620,BHMD,4,1,QURU,31.9,Y,NA
1621,BHMD,4,2,ACRU,5,N,3
1622,BHMD,4,3,ACRU,13.2,N,3
1623,BHMD,4,4,QURU,44,Y,NA
1624,BHMD,4,5,ACRU,9.8,Y,NA
1625,BHMD,4,6,BEPA,18.8,Y,NA
1626,BHMD,4,7,BEPA,28.7,Y,NA
1627,BHMD,4,8,TSCA,24.2,Y,NA
1628,BHMD,4,9,ACRU,5.3,Y,NA
1629,BHMD,4,10,ACRU,10.5,Y,NA
1630,BHMD,4,11,TSCA,5.8,Y,NA
1631,BHMD,4,12,PIST,9.4,N,7
1632,BHMD,4,13,ACRU,24.3,Y,NA
1633,BHMD,4,14,PIST,12.5,Y,NA
1634,BHMD,4,15,PIST,18.5,Y,NA
1635,BHMD,4,16,PISPP,6.7,Y,NA
1636,BHMD,4,17,PRSE,14.5,N,3
1637,BHMD,4,18,TSCA,6.4,Y,NA
1638,BHMD,4,19,QURU,43.5,Y,NA
1639,BHMD,4,20,TSCA,10.5,Y,NA
1640,BHMD,4,21,TSCA,10.5,Y,NA
1641,BHMD,4,22,PIST,14.2,Y,NA
1642,BHMD,4,23,QURU,26.1,Y,NA
1643,BHMD,4,24,BEPA,11.9,N,9
1644,BHMD,4,25,ACRU,9.1,N,6
1645,BHMD,4,26,ACRU,18.8,Y,NA
1646,BHMD,4,27,PIST,6.4,N,1.5
1647,BHMD,4,28,ACRU,17.2,N,12
1648,BHMD,5,1,ACRU,10,Y,NA
1649,BHMD,5,2,ACRU,10.6,N,14
1650,BHMD,5,3,ACRU,12.9,Y,NA
1651,BHMD,5,4,ACRU,7.9,Y,NA
1652,BHMD,5,5,PIST,19.9,Y,NA
1653,BHMD,5,6,PIST,18.7,Y,NA
1654,BHMD,5,7,PIST,21.8,Y,NA
1655,BHMD,5,8,BEPA,16.5,Y,NA
1656,BHMD,5,9,BEPA,22.2,Y,NA
1657,BHMD,5,10,PISPP,7.4,Y,NA
1658,BHMD,5,11,PISPP,6,Y,NA
1659,BHMD,5,12,QURU,10,N,8
1660,BHMD,5,13,QURU,13.7,Y,NA
1661,BHMD,5,14,QURU,50.8,Y,NA
1662,BHMD,5,15,ACRU,6,Y,NA
1663,BHMD,5,16,ACRU,7.9,Y,NA
1664,BHMD,5,17,ACRU,13,Y,NA
1665,BHMD,5,18,TSCA,7.3,Y,NA
1666,BHMD,5,19,ACRU,5.8,Y,NA
1667,BHMD,5,20,ACRU,5.4,Y,NA
1668,BHMD,5,21,TSCA,23,Y,NA
1669,BHMD,5,22,ACRU,5.7,Y,NA
1670,BHMD,5,23,TSCA,7.3,Y,NA
1671,BHMD,5,24,ACRU,15.4,Y,NA
1672,BHMD,5,25,ACRU,18.6,N,3
1673,BHMD,5,26,ACRU,15.2,N,3
1674,NSFTS,1,1,TSCA,9.3,Y,NA
1675,NSFTS,1,2,TSCA,48,Y,NA
1676,NSFTS,1,3,FAGR,16.5,Y,NA
1677,NSFTS,1,4,TSCA,12.8,Y,NA
1678,NSFTS,1,5,TSCA,38.5,Y,NA
1679,NSFTS,1,6,TSCA,7,N,4
1680,NSFTS,1,7,BEAL,17.8,Y,NA
1681,NSFTS,1,8,TSCA,29.9,Y,NA
1682,NSFTS,1,9,TSCA,7.5,Y,NA
1683,NSFTS,1,10,TSCA,18,Y,NA
1684,NSFTS,1,11,TSCA,44.3,Y,NA
1685,NSFTS,1,12,TSCA,13.1,Y,NA
1686,NSFTS,1,13,TSCA,6.7,N,7
1687,NSFTS,1,14,TSCA,5.8,N,7
1688,NSFTS,1,15,ACRU,37.9,Y,NA
1689,NSFTS,1,16,BEAL,12.8,Y,NA
1690,NSFTS,1,17,BEAL,10.8,Y,NA
1691,NSFTS,1,18,TSCA,9,Y,NA
1692,NSFTS,1,19,ACRU,24.1,Y,NA
1693,NSFTS,1,20,ACRU,19.8,Y,NA
1694,NSFTS,1,21,TSCA,5.6,Y,NA
1695,NSFTS,1,22,TSCA,14.2,Y,NA
1696,NSFTS,2,1,ACRU,16.9,Y,NA
1697,NSFTS,2,2,ACRU,32.2,Y,NA
1698,NSFTS,2,3,TSCA,35,Y,NA
1699,NSFTS,2,4,TSCA,33.6,Y,NA
1700,NSFTS,2,5,TSCA,7.9,N,2.5
1701,NSFTS,2,6,TSCA,45,Y,NA
1702,NSFTS,2,7,TSCA,35.5,Y,NA
1703,NSFTS,2,8,TSCA,46.1,Y,NA
1704,NSFTS,2,9,BELE,15.9,Y,NA
1705,NSFTS,2,10,BELE,17.3,Y,NA
1706,NSFTS,2,11,TSCA,19.4,Y,NA
1707,NSFTS,2,12,QURU,44.5,Y,NA
1708,NSFTS,2,13,TSCA,41.5,Y,NA
1709,NSFTS,2,14,TSCA,5.4,Y,NA
1710,NSFTS,2,15,TSCA,7.8,Y,NA
1711,NSFTS,2,16,TSCA,34.1,Y,NA
1712,NSFTS,2,17,TSCA,15.7,Y,NA
1713,NSFTS,2,18,TSCA,10.2,Y,NA
1714,NSFTS,3,1,QURU,25.9,Y,NA
1715,NSFTS,3,2,TSCA,29.8,Y,NA
1716,NSFTS,3,3,QURU,19.5,Y,NA
1717,NSFTS,3,4,TSCA,15,Y,NA
1718,NSFTS,3,5,QURU,14.4,Y,NA
1719,NSFTS,3,6,QURU,24.7,Y,NA
1720,NSFTS,3,7,QURU,25.3,Y,NA
1721,NSFTS,3,8,TSCA,22.8,Y,NA
1722,NSFTS,3,9,TSCA,15.5,Y,NA
1723,NSFTS,3,10,PIST,39.1,Y,NA
1724,NSFTS,3,11,TSCA,19,Y,NA
1725,NSFTS,3,12,TSCA,11,Y,NA
1726,NSFTS,3,13,ACRU,15.5,Y,NA
1727,NSFTS,3,14,TSCA,19.2,Y,NA
1728,NSFTS,3,15,ACRU,27.1,Y,NA
1729,NSFTS,3,16,PIST,72.6,Y,NA
1730,NSFTS,3,17,PIST,6.2,N,5
1731,NSFTS,4,1,PRSE,19.6,N,14
1732,NSFTS,4,2,PRSE,32.8,Y,NA
1733,NSFTS,4,3,TSCA,14.2,Y,NA
1734,NSFTS,4,4,ACRU,10.3,N,1.5
1735,NSFTS,4,5,ACRU,24.3,Y,NA
1736,NSFTS,4,6,ACRU,12.7,Y,NA
1737,NSFTS,4,7,TSCA,19.6,Y,NA
1738,NSFTS,4,8,ACRU,13.9,Y,NA
1739,NSFTS,4,9,TSCA,45,Y,NA
1740,NSFTS,4,10,TSCA,26.1,Y,NA
1741,NSFTS,4,11,TSCA,35.5,Y,NA
1742,NSFTS,4,12,TSCA,37.1,Y,NA
1743,NSFTS,4,13,TSCA,36.2,Y,NA
1744,NSFTS,4,14,TSCA,28.8,Y,NA
1745,NSFTS,4,15,TSCA,15.1,Y,NA
1746,NSFTS,4,16,ACRU,18.9,N,8
1747,NSFTS,4,17,TSCA,13.1,Y,NA
1748,NSFTS,4,18,TSCA,24.2,Y,NA
1749,NSFTS,4,19,TSCA,36,Y,NA
1750,NSFTS,5,1,ACRU,12.8,Y,NA
1751,NSFTS,5,2,TSCA,17,Y,NA
1752,NSFTS,5,3,FAGR,17.1,Y,NA
1753,NSFTS,5,4,TSCA,40.6,Y,NA
1754,NSFTS,5,5,TSCA,6.4,Y,NA
1755,NSFTS,5,6,TSCA,19.2,Y,NA
1756,NSFTS,5,7,ACRU,10.1,N,8
1757,NSFTS,5,8,TSCA,14.3,Y,NA
1758,NSFTS,5,9,TSCA,34,Y,NA
1759,NSFTS,5,10,ACRU,29,Y,NA
1760,NSFTS,5,11,ACRU,28.8,Y,NA
1761,NSFTS,5,12,ACRU,19.3,Y,NA
1762,NSFTS,5,13,TSCA,21.1,Y,NA
1763,NSFTS,5,14,PRSE,19.4,Y,NA
1764,NSFTS,5,15,TSCA,8.7,N,4
1765,NSFTS,5,16,TSCA,7.2,Y,NA
1766,NSFTS,5,17,TSCA,7.2,Y,NA
1767,NSFTS,5,18,TSCA,20.4,Y,NA
1768,NSFTS,5,19,BEAL,15,Y,NA
1769,NSFTS,5,20,TSCA,42,Y,NA
1770,NSFMD,1,1,FAGR,42.7,Y,NA
1771,NSFMD,1,2,BEAL,23,Y,NA
1772,NSFMD,1,3,BELE,22.2,N,3
1773,NSFMD,1,4,QURU,34.5,Y,NA
1774,NSFMD,1,5,FAGR,16.7,Y,NA
1775,NSFMD,1,6,FAGR,10.9,Y,NA
1776,NSFMD,1,7,FAGR,8.6,Y,NA
1777,NSFMD,1,8,ACRU,23.2,Y,NA
1778,NSFMD,1,9,ACRU,5.3,Y,NA
1779,NSFMD,1,10,FAGR,15.8,Y,NA
1780,NSFMD,1,11,QURU,41.8,Y,NA
1781,NSFMD,1,12,QURU,37.6,Y,NA
1782,NSFMD,1,13,TSCA,6.3,N,3
1783,NSFMD,2,1,FAGR,12.6,Y,NA
1784,NSFMD,2,2,QUVE,23.1,Y,NA
1785,NSFMD,2,3,PIST,6.5,N,6
1786,NSFMD,2,4,PIST,12.3,N,8
1787,NSFMD,2,5,BELE,19.9,Y,NA
1788,NSFMD,2,6,QURU,43,Y,NA
1789,NSFMD,2,7,ACRU,12.2,Y,NA
1790,NSFMD,2,8,PIST,19.2,N,3
1791,NSFMD,2,9,ACRU,15.7,Y,NA
1792,NSFMD,2,10,TSCA,15.9,Y,NA
1793,NSFMD,2,11,QUVE,28.5,Y,NA
1794,NSFMD,2,12,QUVE,12,Y,NA
1795,NSFMD,2,13,FAGR,5.1,Y,NA
1796,NSFMD,2,14,PIST,9.8,N,8
1797,NSFMD,2,15,QUVE,33.4,Y,NA
1798,NSFMD,2,16,ACRU,11.4,Y,NA
1799,NSFMD,2,17,ACRU,13.9,Y,NA
1800,NSFMD,2,18,BELE,10.1,Y,NA
1801,NSFMD,2,19,FAGR,14.1,Y,NA
1802,NSFMD,3,1,FAGR,19.6,Y,NA
1803,NSFMD,3,2,FAGR,9.9,Y,NA
1804,NSFMD,3,3,FAGR,9.5,Y,NA
1805,NSFMD,3,4,QUVE,28.2,Y,NA
1806,NSFMD,3,5,ACRU,23.6,Y,NA
1807,NSFMD,3,6,QURU,22,Y,NA
1808,NSFMD,3,7,QURU,27.7,Y,NA
1809,NSFMD,3,8,FAGR,16.2,Y,NA
1810,NSFMD,3,9,QUVE,37.9,Y,NA
1811,NSFMD,3,10,FAGR,6.9,Y,NA
1812,NSFMD,3,11,ACRU,13.4,Y,NA
1813,NSFMD,3,12,ACRU,11.7,N,5
1814,NSFMD,3,13,BELE,33,Y,NA
1815,NSFMD,3,14,PIST,12.9,N,8
1816,NSFMD,3,15,PIST,27.7,N,4
1817,NSFMD,3,16,QURU,20.5,Y,NA
1818,NSFMD,3,17,BELE,24.1,N,6
1819,NSFMD,3,18,BELE,22.2,Y,NA
1820,NSFMD,3,19,FAGR,12.7,Y,NA
1821,NSFMD,3,20,QURU,37.9,Y,NA
1822,NSFMD,3,21,TSCA,18.6,Y,NA
1823,NSFMD,3,22,ACRU,10,Y,NA
1824,NSFMD,4,1,ACRU,17.3,Y,NA
1825,NSFMD,4,2,TSCA,17,Y,NA
1826,NSFMD,4,3,ACRU,27.6,Y,NA
1827,NSFMD,4,4,TSCA,30.7,Y,NA
1828,NSFMD,4,5,TSCA,28.7,Y,NA
1829,NSFMD,4,6,ACRU,20.7,Y,NA
1830,NSFMD,4,7,TSCA,19.2,Y,NA
1831,NSFMD,4,8,TSCA,6.7,Y,NA
1832,NSFMD,4,9,ACRU,21.5,Y,NA
1833,NSFMD,4,10,FAGR,10.6,Y,NA
1834,NSFMD,4,11,QURU,36.8,Y,NA
1835,NSFMD,4,12,FAGR,9.3,Y,NA
1836,NSFMD,4,13,FAGR,13.6,Y,NA
1837,NSFMD,4,14,ACRU,27.9,Y,NA
1838,NSFMD,4,15,ACRU,17.1,N,2
1839,NSFMD,4,16,TSCA,12.8,Y,NA
1840,NSFMD,4,17,ACRU,34.9,Y,NA
1841,NSFMD,4,18,TSCA,25.4,Y,NA
1842,NSFMD,4,19,OSVA,7.4,N,12
1843,NSFMD,5,1,FAGR,19.6,Y,NA
1844,NSFMD,5,2,FAGR,6.7,Y,NA
1845,NSFMD,5,3,ACRU,10.9,Y,NA
1846,NSFMD,5,4,QUVE,35.8,Y,NA
1847,NSFMD,5,5,PIST,12.7,N,10
1848,NSFMD,5,6,PIST,16.3,Y,NA
1849,NSFMD,5,7,PIST,11.5,N,10
1850,NSFMD,5,8,FAGR,8.5,Y,NA
1851,NSFMD,5,9,PIST,10.1,N,10
1852,NSFMD,5,10,ACRU,16.9,Y,NA
1853,NSFMD,5,11,BELE,21.7,Y,NA
1854,NSFMD,5,12,BELE,22.9,Y,NA
1855,NSFMD,5,13,QUVE,31.4,Y,NA
1856,NSFMD,5,14,FAGR,6.4,Y,NA
1857,NSFMD,5,15,PIST,15.4,N,14
1858,NSFMD,5,16,QURU,31.9,Y,NA
1859,NSFMD,5,17,BELE,17.9,Y,NA
1860,NSFMD,5,18,TSCA,28.1,Y,NA
1861,NSFMD,5,19,TSCA,16.4,Y,NA
1862,NSFMD,5,20,FAGR,27.3,Y,NA
1863,ER1TS,1,1,PIST,61.9,Y,NA
1864,ER1TS,1,2,TSCA,23.8,Y,NA
1865,ER1TS,1,3,TSCA,7.3,N,6
1866,ER1TS,1,4,TSCA,13.7,Y,NA
1867,ER1TS,1,5,TSCA,10.7,N,10
1868,ER1TS,1,6,TSCA,10.8,N,8
1869,ER1TS,1,7,TSCA,18.5,Y,NA
1870,ER1TS,1,8,TSCA,10.7,N,12
1871,ER1TS,1,9,TSCA,14.5,Y,NA
1872,ER1TS,1,10,TSCA,12.9,N,4
1873,ER1TS,1,11,TSCA,13.4,Y,NA
1874,ER1TS,1,12,TSCA,13.9,N,8
1875,ER1TS,1,13,TSCA,8.1,N,16
1876,ER1TS,1,14,TSCA,14,N,18
1877,ER1TS,1,15,TSCA,20.5,Y,NA
1878,ER1TS,1,16,TSCA,5.4,N,8
1879,ER1TS,1,17,TSCA,24.7,Y,NA
1880,ER1TS,1,18,TSCA,7.2,N,3
1881,ER1TS,1,19,TSCA,23.4,Y,NA
1882,ER1TS,1,20,TSCA,15.6,N,12
1883,ER1TS,1,21,TSCA,16.5,N,12
1884,ER1TS,1,22,TSCA,31,Y,NA
1885,ER1TS,1,23,TSCA,28.9,Y,NA
1886,ER1TS,1,24,TSCA,29.1,Y,NA
1887,ER1TS,1,25,TSCA,12.3,N,12
1888,ER1TS,1,26,TSCA,15.2,N,6
1889,ER1TS,1,27,TSCA,35.1,Y,NA
1890,ER1TS,1,28,TSCA,17.2,N,6
1891,ER1TS,2,1,PIST,56.7,Y,NA
1892,ER1TS,2,2,QURU,26.9,Y,NA
1893,ER1TS,2,3,PIST,25.7,Y,NA
1894,ER1TS,2,4,TSCA,17.7,Y,NA
1895,ER1TS,2,5,TSCA,5.4,N,7
1896,ER1TS,2,6,PIST,19.7,N,16
1897,ER1TS,2,7,TSCA,6.5,N,7
1898,ER1TS,2,8,PIST,22.8,Y,NA
1899,ER1TS,2,9,PIST,41,Y,NA
1900,ER1TS,2,10,TSCA,18.8,Y,NA
1901,ER1TS,2,11,TSCA,8.9,N,3
1902,ER1TS,2,12,TSCA,25,N,6
1903,ER1TS,2,13,PIST,45.6,Y,NA
1904,ER1TS,2,14,UNKNOWN,13.8,N,8
1905,ER1TS,2,15,TSCA,17.8,N,10
1906,ER1TS,2,16,PIST,54.6,Y,NA
1907,ER1TS,2,17,PIST,14.6,Y,NA
1908,ER1TS,2,18,PIST,50.2,Y,NA
1909,ER1TS,2,19,TSCA,24.8,Y,NA
1910,ER1TS,2,20,TSCA,13.5,Y,NA
1911,ER1TS,2,21,TSCA,17.9,Y,NA
1912,ER1TS,2,22,TSCA,54.1,Y,NA
1913,ER1TS,2,23,TSCA,6.4,Y,NA
1914,ER1TS,2,24,TSCA,5.9,Y,NA
1915,ER1TS,2,25,TSCA,15.6,N,10
1916,ER1TS,3,1,TSCA,22.3,Y,NA
1917,ER1TS,3,2,TSCA,23.7,Y,NA
1918,ER1TS,3,3,TSCA,11.2,Y,NA
1919,ER1TS,3,4,TSCA,8.1,Y,NA
1920,ER1TS,3,5,TSCA,13.1,Y,NA
1921,ER1TS,3,6,TSCA,14.4,N,6
1922,ER1TS,3,7,TSCA,16.3,Y,NA
1923,ER1TS,3,8,TSCA,9.6,N,3
1924,ER1TS,3,9,TSCA,30.2,Y,NA
1925,ER1TS,3,10,TSCA,13,Y,NA
1926,ER1TS,3,11,BELE,8.8,N,8
1927,ER1TS,3,12,BELE,17.4,Y,NA
1928,ER1TS,3,13,TSCA,23.5,Y,NA
1929,ER1TS,3,14,TSCA,21.5,Y,NA
1930,ER1TS,3,15,TSCA,36.3,Y,NA
1931,ER1TS,3,16,TSCA,16.5,Y,NA
1932,ER1TS,3,17,TSCA,13,Y,NA
1933,ER1TS,3,18,TSCA,18.4,Y,NA
1934,ER1TS,3,19,TSCA,13,Y,NA
1935,ER1TS,3,20,TSCA,14.7,Y,NA
1936,ER1TS,3,21,TSCA,9,N,12
1937,ER1TS,3,22,TSCA,7.5,N,8
1938,ER1TS,3,23,TSCA,21.9,Y,NA
1939,ER1TS,3,24,TSCA,11.8,Y,NA
1940,ER1TS,3,25,TSCA,17.4,N,12
1941,ER1TS,3,26,TSCA,9.2,N,14
1942,ER1TS,3,27,TSCA,10.8,Y,NA
1943,ER1TS,3,28,TSCA,12.4,Y,NA
1944,ER1TS,3,29,TSCA,9.9,Y,NA
1945,ER1TS,3,30,TSCA,10.2,N,3
1946,ER1TS,3,31,TSCA,28.3,Y,NA
1947,ER1TS,3,32,TSCA,11.6,N,4
1948,ER1TS,3,33,TSCA,21,Y,NA
1949,ER1TS,3,34,TSCA,16.4,Y,NA
1950,ER1TS,4,1,BELE,14.5,Y,NA
1951,ER1TS,4,2,BELE,19.3,Y,NA
1952,ER1TS,4,3,BELE,24.7,Y,NA
1953,ER1TS,4,4,TSCA,21.8,Y,NA
1954,ER1TS,4,5,TSCA,30.8,Y,NA
1955,ER1TS,4,6,TSCA,14.9,Y,NA
1956,ER1TS,4,7,TSCA,23.3,Y,NA
1957,ER1TS,4,8,TSCA,5.2,Y,NA
1958,ER1TS,4,9,ACRU,7.1,N,10
1959,ER1TS,4,10,PRSE,16.1,Y,NA
1960,ER1TS,4,11,TSCA,9.4,Y,NA
1961,ER1TS,4,12,ACRU,15.6,Y,NA
1962,ER1TS,4,13,TSCA,16.8,Y,NA
1963,ER1TS,4,14,BEPA,11.3,Y,NA
1964,ER1TS,5,1,TSCA,7,N,10
1965,ER1TS,5,2,TSCA,17.2,Y,NA
1966,ER1TS,5,3,TSCA,9.3,N,14
1967,ER1TS,5,4,TSCA,29.1,Y,NA
1968,ER1TS,5,5,TSCA,12.8,Y,NA
1969,ER1TS,5,6,TSCA,18.4,Y,NA
1970,ER1TS,5,7,BELE,15.5,Y,NA
1971,ER1TS,5,8,TSCA,22.4,Y,NA
1972,ER1TS,5,9,TSCA,17.1,Y,NA
1973,ER1TS,5,10,TSCA,23.2,Y,NA
1974,ER1TS,5,11,TSCA,18.3,Y,NA
1975,ER1TS,5,12,TSCA,7.2,N,4
1976,ER1TS,5,13,TSCA,16.4,Y,NA
1977,ER1TS,5,14,TSCA,8.2,N,14
1978,ER1TS,5,15,TSCA,20.4,Y,NA
1979,ER1TS,5,16,TSCA,12.6,Y,NA
1980,ER1TS,5,17,TSCA,16.7,Y,NA
1981,ER1TS,5,18,TSCA,11.5,N,4
1982,ER1TS,5,19,TSCA,23.3,Y,NA
1983,ER1TS,5,20,TSCA,11,N,16
1984,ER1TS,5,21,TSCA,13,N,16
1985,ER1TS,5,22,TSCA,32.2,Y,NA
1986,ER1TS,5,23,TSCA,20.6,Y,NA
1987,ER1TS,5,24,TSCA,11.5,Y,NA
1988,ER1TS,5,25,TSCA,7.9,N,5
1989,ER1TS,5,26,TSCA,20.8,Y,NA
1990,ER1TS,5,27,TSCA,22.5,Y,NA
1991,ER1TS,5,28,TSCA,10.1,Y,NA
1992,ER1TS,5,29,TSCA,29.3,Y,NA
1993,ER1TS,5,30,TSCA,28.9,Y,NA
1994,ER1TS,5,31,TSCA,27.8,Y,NA
1995,ER1TS,5,32,TSCA,5.1,Y,NA
1996,ER1TS,5,33,TSCA,7.8,N,3
1997,ER1MD,1,1,BELE,22.2,Y,NA
1998,ER1MD,1,2,PIST,21.3,Y,NA
1999,ER1MD,1,3,ACRU,27.5,Y,NA
2000,ER1MD,1,4,PIST,5.7,N,6
2001,ER1MD,1,5,PIST,7.8,N,6
2002,ER1MD,1,6,BELE,8.9,Y,NA
2003,ER1MD,1,7,BELE,16.2,Y,NA
2004,ER1MD,1,8,BELE,12,Y,NA
2005,ER1MD,1,9,PIST,11.9,Y,NA
2006,ER1MD,1,10,BELE,27.5,Y,NA
2007,ER1MD,1,11,ACRU,12.4,Y,NA
2008,ER1MD,1,12,ACRU,13.7,Y,NA
2009,ER1MD,1,13,PIST,13.7,Y,NA
2010,ER1MD,1,14,BELE,9.5,Y,NA
2011,ER1MD,1,15,BELE,15,Y,NA
2012,ER1MD,1,16,BELE,10,Y,NA
2013,ER1MD,1,17,BELE,23.4,Y,NA
2014,ER1MD,1,18,TSCA,17.5,Y,NA
2015,ER1MD,1,19,PIST,23,Y,NA
2016,ER1MD,1,20,PIST,11.7,N,8
2017,ER1MD,1,21,PIST,22.9,Y,NA
2018,ER1MD,1,22,PIST,10.5,N,6
2019,ER1MD,1,23,QUVE,11.6,Y,NA
2020,ER1MD,1,24,FAGR,6.2,Y,NA
2021,ER1MD,1,25,ACRU,9.6,Y,NA
2022,ER1MD,1,26,PIST,21.6,Y,NA
2023,ER1MD,1,27,ACRU,10.7,N,10
2024,ER1MD,1,28,QURU,27.1,Y,NA
2025,ER1MD,1,29,QURU,27.2,Y,NA
2026,ER1MD,1,30,BELE,19.7,Y,NA
2027,ER1MD,1,31,BELE,10.8,Y,NA
2028,ER1MD,2,1,PIST,30.9,Y,NA
